"","Player","Date","Team","Position","TOI","iCF","iFF","iSF","ixG","iSCF","iFOW","iFOL","iPENT","iPEND","iHF","iHA","iGVA","iTKA","iBLK","iCF60","iFF60","iSF60","ixG60","ixFSh%","iSCF60","iFO%","iPENDIFF"
"1316","LANCE.BOUMA","2017-04-13","CGY","L",7.65,1,1,1,0.02,0,0,0,1,0,1,0,0,0,0,7.84,7.84,7.84,0.15,1.87,0,NA,-1
"1317","LARS.ELLER","2017-05-10","WSH","C",10.79,2,2,2,0.19,1,6,6,0,0,0,1,0,0,1,11.12,11.12,11.12,1.06,9.56,5.56,0.5,0
"1318","LARS.ELLER","2017-05-08","WSH","C",10.87,2,2,1,0.1,0,6,8,1,0,0,1,1,0,2,11.04,11.04,5.52,0.57,5.15,0,0.43,-1
"1319","LARS.ELLER","2017-05-06","WSH","C",11.33,2,2,2,0.13,1,6,5,0,0,0,2,0,0,0,10.59,10.59,10.59,0.67,6.34,5.3,0.55,0
"1320","LARS.ELLER","2017-05-03","WSH","C",13.41,7,6,5,0.58,2,4,4,1,0,0,0,2,0,1,31.32,26.85,22.37,2.58,9.62,8.95,0.5,-1
"1321","LARS.ELLER","2017-05-01","WSH","C",7.38,2,2,1,0.12,0,5,3,0,0,3,1,1,0,2,16.26,16.26,8.13,0.94,5.77,0,0.62,0
"1322","LARS.ELLER","2017-04-29","WSH","C",10.76,4,4,2,0.2,0,9,1,0,0,3,0,1,0,0,22.3,22.3,11.15,1.1,4.91,0,0.9,0
"1323","LARS.ELLER","2017-04-27","WSH","C",12.98,2,1,1,0.03,0,7,9,0,0,1,4,0,1,0,9.24,4.62,4.62,0.14,3.1,0,0.44,0
"1324","LARS.ELLER","2017-04-23","WSH","C",16.61,3,2,1,0.12,0,5,7,0,0,0,2,0,0,1,10.84,7.22,3.61,0.42,5.76,0,0.42,0
"1325","LARS.ELLER","2017-04-19","WSH","C",11.01,2,1,1,0.06,0,5,2,1,1,1,1,0,0,0,10.9,5.45,5.45,0.35,6.38,0,0.71,0
"1326","LARS.ELLER","2017-04-17","WSH","C",11.33,3,3,1,0.14,0,5,4,1,0,3,1,0,0,0,15.89,15.89,5.3,0.72,4.52,0,0.56,-1
"1327","LARS.ELLER","2017-04-15","WSH","C",14.37,4,3,3,0.1,0,4,9,0,1,4,4,2,0,0,16.7,12.53,12.53,0.42,3.39,0,0.31,1
"1328","LARS.ELLER","2017-04-13","WSH","C",11.61,0,0,0,0,0,3,11,1,0,3,3,0,2,0,0,0,0,0,NA,0,0.21,-1
"1329","LEO.KOMAROV","2017-04-23","TOR","C",16.84,5,3,2,0.12,0,0,0,0,0,5,0,0,1,0,17.81,10.69,7.13,0.43,3.99,0,NA,0
"1330","LEO.KOMAROV","2017-04-19","TOR","C",14.78,2,2,2,0.05,0,0,0,0,0,5,3,0,0,0,8.12,8.12,8.12,0.22,2.69,0,NA,0
"1331","LEO.KOMAROV","2017-04-17","TOR","C",10.25,3,2,1,0.02,0,0,1,0,0,3,1,0,1,0,17.56,11.71,5.85,0.12,1.06,0,0,0
"1332","LEO.KOMAROV","2017-04-15","TOR","C",19.09,1,1,0,0.11,1,2,0,0,1,3,3,1,2,0,3.14,3.14,0,0.34,10.83,3.14,1,1
"1333","LEO.KOMAROV","2017-04-13","TOR","C",13.92,3,3,2,0.55,3,0,0,0,0,7,2,0,0,2,12.93,12.93,8.62,2.36,18.27,12.93,NA,0
"1334","LEON.DRAISAITL","2017-05-05","ANA","C",6.5,3,2,0,0.19,2,1,3,0,0,0,0,0,0,0,27.69,18.46,0,1.77,9.6,18.46,0.25,0
"1335","LEON.DRAISAITL","2017-05-10","EDM","C",16.16,2,2,1,0.12,0,5,6,0,0,0,3,0,1,0,7.43,7.43,3.71,0.45,6.08,0,0.45,0
"1336","LEON.DRAISAITL","2017-05-07","EDM","C",11.61,4,3,3,0.31,2,7,4,0,0,4,1,0,0,1,20.67,15.5,15.5,1.62,10.45,10.34,0.64,0
"1337","LEON.DRAISAITL","2017-05-05","EDM","C",16.21,3,3,2,0.25,2,4,12,1,0,2,3,2,0,0,11.1,11.1,7.4,0.94,8.42,7.4,0.25,-1
"1338","LEON.DRAISAITL","2017-05-03","EDM","C",17.72,2,2,1,0.12,1,2,9,0,0,0,0,2,0,0,6.77,6.77,3.39,0.4,5.86,3.39,0.18,0
"1339","LEON.DRAISAITL","2017-04-30","EDM","C",13.25,7,3,2,0.2,1,2,5,0,0,0,1,2,2,0,31.7,13.58,9.06,0.92,6.78,4.53,0.29,0
"1340","LEON.DRAISAITL","2017-04-28","EDM","C",13.74,1,0,0,0,0,6,10,0,0,0,1,2,0,0,4.37,0,0,0,NA,0,0.38,0
"1341","LEON.DRAISAITL","2017-04-26","EDM","C",15.23,1,0,0,0,0,4,0,0,1,0,2,2,0,0,3.94,0,0,0,NA,0,1,1
"1342","LEON.DRAISAITL","2017-04-22","EDM","C",13.38,3,2,1,0.34,1,5,7,0,1,1,1,2,0,2,13.45,8.97,4.48,1.52,17,4.48,0.42,1
"1343","LEON.DRAISAITL","2017-04-20","EDM","C",24.57,6,3,3,0.52,2,15,4,0,0,0,0,2,0,0,14.65,7.33,7.33,1.26,17.21,4.88,0.79,0
"1344","LEON.DRAISAITL","2017-04-18","EDM","C",10.02,0,0,0,0,0,7,6,1,0,1,1,1,1,1,0,0,0,0,NA,0,0.54,-1
"1345","LEON.DRAISAITL","2017-04-16","EDM","C",13.54,1,0,0,0,0,2,1,0,0,6,1,4,0,0,4.43,0,0,0,NA,0,0.67,0
"1346","LEON.DRAISAITL","2017-04-14","EDM","C",11.28,4,2,1,0.23,1,2,1,0,0,1,0,0,1,0,21.28,10.64,5.32,1.2,11.27,5.32,0.67,0
"1347","LEON.DRAISAITL","2017-04-12","EDM","C",14.95,2,1,0,0.04,0,1,1,0,0,5,0,1,2,0,8.03,4.01,0,0.16,3.89,0,0.5,0
"1348","LOGAN.COUTURE","2017-04-22","S.J","C",10.51,4,2,1,0.11,1,7,5,0,0,0,1,0,1,0,22.84,11.42,5.71,0.65,5.69,5.71,0.58,0
"1349","LOGAN.COUTURE","2017-04-20","S.J","C",16.59,2,1,1,0.03,0,2,3,0,0,0,3,4,0,0,7.23,3.62,3.62,0.1,2.82,0,0.4,0
"1350","LOGAN.COUTURE","2017-04-18","S.J","C",8.34,2,1,1,0.06,0,1,6,0,0,1,1,0,0,0,14.39,7.19,7.19,0.41,5.76,0,0.14,0
"1351","LOGAN.COUTURE","2017-04-16","S.J","C",14.22,2,2,1,0.15,1,3,4,0,0,2,5,2,0,2,8.44,8.44,4.22,0.64,7.59,4.22,0.43,0
"1352","LOGAN.COUTURE","2017-04-14","S.J","C",12.57,1,1,1,0.04,0,2,1,0,0,0,0,0,2,0,4.77,4.77,4.77,0.2,4.18,0,0.67,0
"1353","LOGAN.COUTURE","2017-04-12","S.J","C",11.99,1,1,0,0.08,0,2,2,0,1,2,2,0,1,0,5,5,0,0.42,8.31,0,0.5,1
"1354","LOGAN.SHAW","2017-05-05","ANA","R",8.65,5,4,4,0.14,0,0,0,0,0,1,1,1,0,0,34.68,27.75,27.75,0.99,3.57,0,NA,0
"1355","LOGAN.SHAW","2017-05-03","ANA","R",8.46,2,0,0,0,0,0,0,0,0,0,5,0,0,0,14.18,0,0,0,NA,0,NA,0
"1356","LOGAN.SHAW","2017-04-30","ANA","R",8.85,0,0,0,0,0,0,0,0,0,3,4,0,0,2,0,0,0,0,NA,0,NA,0
"1357","LOGAN.SHAW","2017-04-28","ANA","R",8.01,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,NA,0,NA,0
"1358","LOGAN.SHAW","2017-04-26","ANA","R",6.83,2,2,1,0.03,0,0,0,1,0,1,1,0,1,0,17.57,17.57,8.78,0.28,1.59,0,NA,-1
"1359","LOGAN.SHAW","2017-04-19","ANA","R",9.78,1,1,0,0.02,0,0,0,0,0,1,3,0,0,0,6.13,6.13,0,0.09,1.54,0,NA,0
"1360","LOGAN.SHAW","2017-04-17","ANA","R",7.44,1,1,0,0.01,0,0,0,0,0,1,0,0,1,1,8.06,8.06,0,0.09,1.11,0,NA,0
"1361","LOGAN.SHAW","2017-04-15","ANA","R",8.4,2,1,1,0.07,0,0,0,0,0,3,0,0,0,1,14.29,7.14,7.14,0.49,6.91,0,NA,0
"1362","LOGAN.SHAW","2017-04-13","ANA","R",8.06,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,NA,0
"1363","LUKAS.SEDLAK","2017-04-20","CBJ","C",6.24,2,1,1,0.03,0,1,4,0,0,0,0,0,0,0,19.23,9.62,9.62,0.25,2.63,0,0.2,0
"1364","LUKAS.SEDLAK","2017-04-18","CBJ","C",7.12,1,1,1,0.06,0,6,0,0,0,0,1,0,0,1,8.43,8.43,8.43,0.5,5.92,0,1,0
"1365","MAGNUS.PAAJARVI","2017-05-05","STL","L",11.18,3,2,2,0.06,0,0,0,0,1,1,2,0,0,0,16.1,10.73,10.73,0.31,2.88,0,NA,1
"1366","MAGNUS.PAAJARVI","2017-05-02","STL","L",11.2,2,2,1,0.15,1,0,0,1,0,4,4,0,0,1,10.71,10.71,5.36,0.79,7.4,5.36,NA,-1
"1367","MAGNUS.PAAJARVI","2017-04-26","STL","L",12.82,1,0,0,0,0,0,0,0,0,2,1,0,1,0,4.68,0,0,0,NA,0,NA,0
"1368","MAGNUS.PAAJARVI","2017-04-22","STL","L",11.13,3,3,3,0.18,1,0,0,0,0,0,0,0,0,1,16.17,16.17,16.17,0.98,6.04,5.39,NA,0
"1369","MAGNUS.PAAJARVI","2017-04-19","STL","L",11.25,1,1,1,0.04,0,0,0,0,1,2,1,0,0,1,5.33,5.33,5.33,0.19,3.63,0,NA,1
"1370","MAGNUS.PAAJARVI","2017-04-16","STL","L",10.82,1,1,1,0.13,1,0,0,0,0,0,2,0,0,1,5.55,5.55,5.55,0.72,13.01,5.55,NA,0
"1371","MAGNUS.PAAJARVI","2017-04-14","STL","L",10.7,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,NA,0,NA,0
"1372","MAGNUS.PAAJARVI","2017-04-12","STL","L",16.01,1,1,1,0.01,0,0,0,0,0,0,1,0,0,0,3.75,3.75,3.75,0.04,1.08,0,NA,0
"1373","MARC-EDOUARD.VLASIC","2017-04-22","S.J","D",14.68,7,4,2,0.04,0,0,0,0,0,1,0,1,0,3,28.61,16.35,8.17,0.17,1.06,0,NA,0
"1374","MARC-EDOUARD.VLASIC","2017-04-20","S.J","D",29.58,3,3,1,0.04,0,0,0,0,0,0,2,3,1,4,6.09,6.09,2.03,0.08,1.39,0,NA,0
"1375","MARC-EDOUARD.VLASIC","2017-04-18","S.J","D",13.48,3,2,2,0.04,0,0,0,0,0,0,3,0,0,1,13.35,8.9,8.9,0.16,1.79,0,NA,0
"1376","MARC-EDOUARD.VLASIC","2017-04-16","S.J","D",15,3,1,0,0.01,0,0,0,0,0,0,2,1,0,2,12,4,0,0.05,1.3,0,NA,0
"1377","MARC-EDOUARD.VLASIC","2017-04-14","S.J","D",12.08,1,1,1,0.03,0,0,0,0,1,1,1,0,0,2,4.97,4.97,4.97,0.13,2.63,0,NA,1
"1378","MARC-EDOUARD.VLASIC","2017-04-12","S.J","D",14.79,2,1,1,0.04,0,0,0,0,1,0,1,1,0,2,8.11,4.06,4.06,0.16,3.82,0,NA,1
"1379","MARC.METHOT","2017-05-13","OTT","D",20.3,2,1,1,0.02,0,0,0,0,0,6,1,0,0,4,5.91,2.96,2.96,0.06,1.97,0,NA,0
"1380","MARC.METHOT","2017-05-09","OTT","D",21.03,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,NA,0,NA,0
"1381","MARC.METHOT","2017-05-06","OTT","D",18.44,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,NA,0,NA,0
"1382","MARC.METHOT","2017-05-04","OTT","D",17.81,4,4,3,0.05,0,0,0,2,0,4,1,0,1,0,13.48,13.48,10.11,0.16,1.15,0,NA,-2
"1383","MARC.METHOT","2017-05-02","OTT","D",16.8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,0,NA,0
"1384","MARC.METHOT","2017-04-29","OTT","D",21.82,4,3,1,0.12,0,0,0,0,0,4,1,1,0,2,11,8.25,2.75,0.32,3.87,0,NA,0
"1385","MARC.METHOT","2017-04-27","OTT","D",17.94,3,2,2,0.03,0,0,0,0,0,2,0,0,0,3,10.03,6.69,6.69,0.11,1.67,0,NA,0
"1386","MARC.METHOT","2017-04-23","OTT","D",19.09,0,0,0,0,0,0,0,0,0,5,2,1,0,1,0,0,0,0,NA,0,NA,0
"1387","MARC.METHOT","2017-04-19","OTT","D",14.87,2,2,1,0.03,0,0,0,0,0,3,2,0,0,2,8.07,8.07,4.03,0.11,1.4,0,NA,0
"1388","MARC.METHOT","2017-04-17","OTT","D",16.42,2,2,0,0.08,0,0,0,1,0,5,1,0,0,0,7.31,7.31,0,0.28,3.81,0,NA,-1
"1389","MARC.METHOT","2017-04-15","OTT","D",15.58,1,1,0,0.02,0,0,0,0,0,6,2,1,0,1,3.85,3.85,0,0.08,2.13,0,NA,0
"1390","MARCO.SCANDELLA","2017-04-22","MIN","D",18.36,6,4,3,0.07,0,0,0,1,0,1,1,1,0,0,19.61,13.07,9.8,0.24,1.86,0,NA,-1
"1391","MARCO.SCANDELLA","2017-04-19","MIN","D",21.08,3,3,3,0.06,0,0,0,0,0,3,5,0,1,2,8.54,8.54,8.54,0.16,1.84,0,NA,0
"1392","MARCO.SCANDELLA","2017-04-16","MIN","D",15.29,5,3,2,0.06,0,0,0,0,0,0,3,1,1,1,19.62,11.77,7.85,0.25,2.11,0,NA,0
"1393","MARCO.SCANDELLA","2017-04-14","MIN","D",17.55,2,1,0,0.04,0,0,0,0,0,4,2,0,0,1,6.84,3.42,0,0.13,3.83,0,NA,0
"1394","MARCO.SCANDELLA","2017-04-12","MIN","D",21.83,4,3,2,0.05,0,0,0,0,1,2,1,0,1,1,10.99,8.25,5.5,0.13,1.61,0,NA,1
"1395","MARC.STAAL","2017-05-09","NYR","D",11.37,1,0,0,0,0,0,0,0,0,2,0,1,0,1,5.28,0,0,0,NA,0,NA,0
"1396","MARC.STAAL","2017-05-06","NYR","D",15.86,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,NA,0,NA,0
"1397","MARC.STAAL","2017-05-04","NYR","D",15.5,4,4,3,0.17,0,0,0,0,0,2,4,0,0,1,15.48,15.48,11.61,0.68,4.37,0,NA,0
"1398","MARC.STAAL","2017-05-02","NYR","D",13.39,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,NA,0,NA,0
"1399","MARC.STAAL","2017-04-29","NYR","D",21.59,2,2,0,0.04,0,0,0,1,0,1,4,1,0,2,5.56,5.56,0,0.1,1.86,0,NA,-1
"1400","MARC.STAAL","2017-04-27","NYR","D",13.42,2,2,2,0.03,0,0,0,0,0,1,2,0,0,2,8.94,8.94,8.94,0.14,1.53,0,NA,0
"1401","MARC.STAAL","2017-04-22","NYR","D",19.02,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,0,0,NA,0,NA,0
"1402","MARC.STAAL","2017-04-20","NYR","D",17.72,2,0,0,0,0,0,0,0,0,1,3,1,0,2,6.77,0,0,0,NA,0,NA,0
"1403","MARC.STAAL","2017-04-18","NYR","D",17.21,2,2,2,0.05,0,0,0,0,0,2,3,1,0,1,6.97,6.97,6.97,0.19,2.67,0,NA,0
"1404","MARC.STAAL","2017-04-16","NYR","D",15.68,2,0,0,0,0,0,0,0,0,2,3,0,0,1,7.65,0,0,0,NA,0,NA,0
"1405","MARC.STAAL","2017-04-14","NYR","D",17.97,4,3,3,0.08,0,0,0,0,0,0,4,1,0,2,13.36,10.02,10.02,0.26,2.57,0,NA,0
"1406","MARC.STAAL","2017-04-12","NYR","D",14.22,2,1,1,0.03,0,0,0,0,1,1,3,0,0,3,8.44,4.22,4.22,0.12,2.81,0,NA,1
"1407","MARCUS.JOHANSSON","2017-05-10","WSH","L",16.34,2,0,0,0,0,0,1,0,0,2,0,0,3,1,7.34,0,0,0,NA,0,0,0
"1408","MARCUS.JOHANSSON","2017-05-08","WSH","L",16.97,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,NA,0,NA,0
"1409","MARCUS.JOHANSSON","2017-05-06","WSH","L",15.96,5,2,2,0.11,0,0,0,0,1,3,0,1,0,0,18.8,7.52,7.52,0.39,5.25,0,NA,1
"1410","MARCUS.JOHANSSON","2017-05-03","WSH","L",13,4,4,2,0.26,1,0,0,0,0,2,2,0,0,0,18.46,18.46,9.23,1.19,6.46,4.62,NA,0
"1411","MARCUS.JOHANSSON","2017-05-01","WSH","L",13.32,4,3,2,0.15,0,0,0,0,1,1,1,0,0,0,18.02,13.51,9.01,0.66,4.89,0,NA,1
"1412","MARCUS.JOHANSSON","2017-04-29","WSH","L",12.27,3,2,1,0.29,1,0,1,0,0,2,1,2,0,0,14.67,9.78,4.89,1.4,14.27,4.89,0,0
"1413","MARCUS.JOHANSSON","2017-04-27","WSH","L",15.33,4,3,3,0.08,0,0,0,0,0,2,1,1,0,0,15.66,11.74,11.74,0.32,2.74,0,NA,0
"1414","MARCUS.JOHANSSON","2017-04-23","WSH","L",16.66,3,2,2,0.17,1,0,0,1,0,4,3,0,0,0,10.8,7.2,7.2,0.61,8.41,3.6,NA,-1
"1415","MARCUS.JOHANSSON","2017-04-19","WSH","L",18.26,5,2,0,0.08,0,0,0,0,0,1,2,1,0,1,16.43,6.57,0,0.28,4.2,0,NA,0
"1416","MARCUS.JOHANSSON","2017-04-17","WSH","L",12.97,3,2,1,0.06,0,0,0,0,0,1,1,0,0,0,13.88,9.25,4.63,0.28,3.04,0,NA,0
"1417","MARCUS.JOHANSSON","2017-04-15","WSH","L",23.39,10,6,3,0.34,1,1,0,0,0,2,1,0,0,0,25.65,15.39,7.7,0.87,5.66,2.57,1,0
"1418","MARCUS.JOHANSSON","2017-04-13","WSH","L",18.8,6,4,3,0.22,1,0,0,0,0,3,2,1,0,0,19.15,12.77,9.57,0.69,5.44,3.19,NA,0
"1419","MARCUS.KRUGER","2017-04-20","CHI","C",10.26,0,0,0,0,0,4,6,0,0,1,0,0,0,0,0,0,0,0,NA,0,0.4,0
"1420","MARCUS.KRUGER","2017-04-17","CHI","C",17.46,7,4,3,0.3,2,7,14,1,1,0,2,0,1,1,24.05,13.75,10.31,1.03,7.48,6.87,0.33,0
"1421","MARCUS.KRUGER","2017-04-15","CHI","C",12.67,4,4,4,0.46,2,3,6,0,0,0,1,0,0,2,18.94,18.94,18.94,2.2,11.59,9.47,0.33,0
"1422","MARCUS.KRUGER","2017-04-13","CHI","C",13.28,2,1,0,0.1,1,3,5,0,0,1,2,1,1,0,9.04,4.52,0,0.46,10.25,4.52,0.38,0
"1423","MARCUS.SORENSEN","2017-04-22","S.J","L",9.66,2,2,0,0.17,1,0,0,0,0,1,0,1,1,0,12.42,12.42,0,1.08,8.67,6.21,NA,0
"1424","MARCUS.SORENSEN","2017-04-20","S.J","L",12.14,1,1,0,0.03,0,0,0,0,0,0,1,1,0,0,4.94,4.94,0,0.15,3.11,0,NA,0
"1425","MARCUS.SORENSEN","2017-04-18","S.J","L",8.62,6,3,3,0.57,2,0,0,0,0,1,5,1,0,0,41.76,20.88,20.88,3.99,19.09,13.92,NA,0
"1426","MARCUS.SORENSEN","2017-04-16","S.J","L",9.87,2,1,1,0.29,1,1,0,0,0,2,1,0,0,0,12.16,6.08,6.08,1.74,28.66,6.08,1,0
"1427","MARCUS.SORENSEN","2017-04-14","S.J","L",6.98,1,0,0,0,0,0,0,0,0,0,2,0,0,0,8.6,0,0,0,NA,0,NA,0
"1428","MARCUS.SORENSEN","2017-04-12","S.J","L",8.99,1,1,1,0.07,0,0,0,0,0,0,0,1,0,0,6.67,6.67,6.67,0.44,6.63,0,NA,0
"1429","MARIAN.HOSSA","2017-04-20","CHI","R",15.91,2,2,1,0.12,1,0,0,0,0,0,2,0,1,0,7.54,7.54,3.77,0.47,6.21,3.77,NA,0
"1430","MARIAN.HOSSA","2017-04-17","CHI","R",19.78,7,5,5,0.19,0,0,0,0,1,1,2,1,1,1,21.23,15.17,15.17,0.57,3.74,0,NA,1
"1431","MARIAN.HOSSA","2017-04-15","CHI","R",13.32,4,4,3,0.15,0,0,0,0,0,1,2,1,1,1,18.02,18.02,13.51,0.67,3.69,0,NA,0
"1432","MARIAN.HOSSA","2017-04-13","CHI","R",14.22,5,3,3,0.16,0,0,0,0,0,1,0,0,0,0,21.1,12.66,12.66,0.67,5.32,0,NA,0
"1433","MARK.BOROWIECKI","2017-04-15","OTT","D",3.72,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,NA,0,NA,0
"1434","MARK.BOROWIECKI","2017-04-12","OTT","D",15.65,3,2,1,0.02,0,0,0,1,0,7,3,0,0,1,11.5,7.67,3.83,0.07,0.95,0,NA,-1
"1435","MARK.GIORDANO","2017-04-19","CGY","D",19.6,6,3,1,0.04,0,0,0,0,1,3,3,1,0,1,18.37,9.18,3.06,0.11,1.19,0,NA,1
"1436","MARK.GIORDANO","2017-04-17","CGY","D",19.96,1,1,0,0.01,0,0,0,0,0,2,4,0,0,1,3.01,3.01,0,0.03,1.04,0,NA,0
"1437","MARK.GIORDANO","2017-04-15","CGY","D",16.93,3,3,2,0.06,0,0,0,0,0,2,6,0,1,1,10.63,10.63,7.09,0.22,2.08,0,NA,0
"1438","MARK.GIORDANO","2017-04-13","CGY","D",16.61,5,3,2,0.09,0,0,0,0,0,2,2,1,0,0,18.06,10.84,7.22,0.34,3.16,0,NA,0
"1439","MARK.LETESTU","2017-05-10","EDM","C",10.61,2,2,2,0.08,0,2,6,0,0,0,0,0,0,0,11.31,11.31,11.31,0.47,4.16,0,0.25,0
"1440","MARK.LETESTU","2017-05-07","EDM","C",10.76,4,4,3,0.31,1,6,10,0,0,1,1,2,1,0,22.3,22.3,16.73,1.72,7.73,5.58,0.38,0
"1441","MARK.LETESTU","2017-05-05","EDM","C",14.98,6,6,5,0.45,2,6,9,0,0,2,3,1,0,0,24.03,24.03,20.03,1.79,7.45,8.01,0.4,0
"1442","MARK.LETESTU","2017-05-03","EDM","C",7.68,1,0,0,0,0,4,4,0,0,2,1,0,0,0,7.81,0,0,0,NA,0,0.5,0
"1443","MARK.LETESTU","2017-04-30","EDM","C",8.99,3,3,1,0.08,0,8,3,0,0,2,0,1,1,0,20.02,20.02,6.67,0.53,2.64,0,0.73,0
"1444","MARK.LETESTU","2017-04-28","EDM","C",10.1,1,1,0,0.03,0,4,7,1,0,0,0,0,0,2,5.94,5.94,0,0.17,2.86,0,0.36,-1
"1445","MARK.LETESTU","2017-04-26","EDM","C",11.78,1,1,0,0.02,0,5,5,0,0,1,0,0,0,1,5.09,5.09,0,0.11,2.17,0,0.5,0
"1446","MARK.LETESTU","2017-04-22","EDM","C",13.93,2,2,0,0.15,1,5,7,0,0,3,0,1,1,1,8.61,8.61,0,0.66,7.65,4.31,0.42,0
"1447","MARK.LETESTU","2017-04-20","EDM","C",16.45,2,0,0,0,0,7,5,0,0,1,0,2,0,0,7.29,0,0,0,NA,0,0.58,0
"1448","MARK.LETESTU","2017-04-18","EDM","C",7.53,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,NA,0,0.5,0
"1449","MARK.LETESTU","2017-04-16","EDM","C",12.22,2,2,1,0.06,0,2,4,0,0,2,2,0,0,0,9.82,9.82,4.91,0.28,2.81,0,0.33,0
"1450","MARK.LETESTU","2017-04-14","EDM","C",9.15,3,2,2,0.15,0,2,5,0,0,2,1,0,0,1,19.67,13.11,13.11,0.96,7.33,0,0.29,0
"1451","MARK.LETESTU","2017-04-12","EDM","C",10.23,1,1,1,0.05,0,4,0,0,0,4,1,0,0,0,5.87,5.87,5.87,0.27,4.65,0,1,0
"1452","MARK.STONE","2017-05-13","OTT","R",15.72,4,2,2,0.09,0,0,0,0,0,4,0,0,1,2,15.27,7.63,7.63,0.33,4.35,0,NA,0
"1453","MARK.STONE","2017-05-09","OTT","R",14.76,3,3,2,0.07,0,0,0,1,0,0,0,2,1,0,12.2,12.2,8.13,0.28,2.31,0,NA,-1
"1454","MARK.STONE","2017-05-06","OTT","R",17.24,6,2,2,0.27,1,0,0,0,0,0,3,0,0,0,20.88,6.96,6.96,0.93,13.38,3.48,NA,0
"1455","MARK.STONE","2017-05-04","OTT","R",13.86,3,2,1,0.22,1,0,0,0,0,3,2,0,0,0,12.99,8.66,4.33,0.94,10.87,4.33,NA,0
"1456","MARK.STONE","2017-05-02","OTT","R",15.76,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,NA,0,NA,0
"1457","MARK.STONE","2017-04-29","OTT","R",20.78,2,0,0,0,0,0,0,1,1,2,1,2,0,2,5.77,0,0,0,NA,0,NA,0
"1458","MARK.STONE","2017-04-27","OTT","R",13.14,2,1,0,0.37,1,0,0,0,0,0,1,0,0,2,9.13,4.57,0,1.67,36.56,4.57,NA,0
"1459","MARK.STONE","2017-04-23","OTT","R",17.02,3,3,2,0.13,0,0,0,1,0,1,1,0,2,1,10.58,10.58,7.05,0.47,4.46,0,NA,-1
"1460","MARK.STONE","2017-04-19","OTT","R",15.41,3,3,2,0.11,0,0,0,0,0,0,2,0,3,0,11.68,11.68,7.79,0.44,3.75,0,NA,0
"1461","MARK.STONE","2017-04-17","OTT","R",15.35,4,4,4,0.25,2,0,0,0,0,2,1,0,2,0,15.64,15.64,15.64,0.99,6.31,7.82,NA,0
"1462","MARK.STONE","2017-04-15","OTT","R",15.27,1,1,1,0.04,0,0,1,0,0,5,2,0,0,1,3.93,3.93,3.93,0.15,3.92,0,0,0
"1463","MARK.STONE","2017-04-12","OTT","R",13.44,2,2,1,0.08,0,0,0,1,0,2,2,1,1,0,8.93,8.93,4.46,0.36,4.04,0,NA,-1
"1464","MARKUS.NUTIVAARA","2017-04-20","CBJ","D",14.12,3,3,3,0.08,0,0,0,0,0,1,1,0,0,1,12.75,12.75,12.75,0.34,2.64,0,NA,0
"1465","MARKUS.NUTIVAARA","2017-04-18","CBJ","D",9.62,4,3,3,0.34,1,0,0,0,0,1,2,0,1,1,24.95,18.71,18.71,2.14,11.43,6.24,NA,0
"1466","MARTIN.HANZAL","2017-04-22","MIN","C",15.79,4,2,2,0.3,1,8,7,0,0,3,0,0,1,0,15.2,7.6,7.6,1.15,15.17,3.8,0.53,0
"1467","MARTIN.HANZAL","2017-04-19","MIN","C",16.3,3,3,2,0.13,0,9,7,0,0,3,1,0,0,0,11.04,11.04,7.36,0.49,4.45,0,0.56,0
"1468","MARTIN.HANZAL","2017-04-16","MIN","C",11.37,5,4,3,0.25,1,6,4,0,0,5,1,0,0,0,26.39,21.11,15.83,1.31,6.2,5.28,0.6,0
"1469","MARTIN.HANZAL","2017-04-14","MIN","C",11.59,1,1,1,0.04,0,8,5,0,1,1,0,0,0,0,5.18,5.18,5.18,0.18,3.5,0,0.62,1
"1470","MARTIN.HANZAL","2017-04-12","MIN","C",17.54,5,4,2,0.16,0,10,7,0,0,2,1,0,0,0,17.1,13.68,6.84,0.54,3.92,0,0.59,0
"1471","MARTIN.MARINCIN","2017-04-23","TOR","D",13.47,4,2,2,0.03,0,0,0,0,0,2,1,3,2,0,17.82,8.91,8.91,0.12,1.33,0,NA,0
"1472","MARTIN.MARINCIN","2017-04-19","TOR","D",12.57,2,2,2,0.02,0,0,0,0,0,0,1,2,0,3,9.55,9.55,9.55,0.09,0.89,0,NA,0
